programme,social_category,gender,out_turn
P.G.D.M.-Post-Graduate Diploma in Management,EWS,Female,4
P.G.D.M.-Post-Graduate Diploma in Management,EWS,Total,11
P.G.P.-Post-Graduate Programme in Management,All Categories,Male,961
P.G.P.-Post-Graduate Programme in Management,All Categories,Female,472
P.G.P.-Post-Graduate Programme in Management,All Categories,Total,1433
P.G.P.-Post-Graduate Programme in Management,Scheduled Caste,Male,156
P.G.P.-Post-Graduate Programme in Management,Scheduled Caste,Female,53
P.G.P.-Post-Graduate Programme in Management,Scheduled Caste,Total,209
P.G.P.-Post-Graduate Programme in Management,Scheduled Tribe,Male,90
P.G.P.-Post-Graduate Programme in Management,Scheduled Tribe,Female,39
P.G.P.-Post-Graduate Programme in Management,Scheduled Tribe,Total,129
P.G.P.-Post-Graduate Programme in Management,Other Backward Classes,Male,214
P.G.P.-Post-Graduate Programme in Management,Other Backward Classes,Female,96
P.G.P.-Post-Graduate Programme in Management,Other Backward Classes,Total,310
P.G.P.-Post-Graduate Programme in Management,Persons with Disability,Male,25
P.G.P.-Post-Graduate Programme in Management,Persons with Disability,Female,1
P.G.P.-Post-Graduate Programme in Management,Persons with Disability,Total,26
P.G.P.-Post-Graduate Programme in Management,Muslim,Male,2
P.G.P.-Post-Graduate Programme in Management,Muslim,Female,0
P.G.P.-Post-Graduate Programme in Management,Muslim,Total,2
P.G.P.-Post-Graduate Programme in Management,Other Minority Communities,Male,5
P.G.P.-Post-Graduate Programme in Management,Other Minority Communities,Female,0
P.G.P.-Post-Graduate Programme in Management,Other Minority Communities,Total,5
P.G.P.-Post-Graduate Programme in Management,EWS,Male,18
P.G.P.-Post-Graduate Programme in Management,EWS,Female,3
P.G.P.-Post-Graduate Programme in Management,EWS,Total,21
PG Diploma-Post Graduate Diploma,All Categories,Male,74333
PG Diploma-Post Graduate Diploma,All Categories,Female,73513
PG Diploma-Post Graduate Diploma,All Categories,Total,147846
PG Diploma-Post Graduate Diploma,Scheduled Caste,Male,8409
PG Diploma-Post Graduate Diploma,Scheduled Caste,Female,7496
PG Diploma-Post Graduate Diploma,Scheduled Caste,Total,15905
PG Diploma-Post Graduate Diploma,Scheduled Tribe,Male,5038
PG Diploma-Post Graduate Diploma,Scheduled Tribe,Female,5352
PG Diploma-Post Graduate Diploma,Scheduled Tribe,Total,10390
PG Diploma-Post Graduate Diploma,Other Backward Classes,Male,21649
PG Diploma-Post Graduate Diploma,Other Backward Classes,Female,20960
PG Diploma-Post Graduate Diploma,Other Backward Classes,Total,42609
PG Diploma-Post Graduate Diploma,Persons with Disability,Male,58
PG Diploma-Post Graduate Diploma,Persons with Disability,Female,13
PG Diploma-Post Graduate Diploma,Persons with Disability,Total,71
PG Diploma-Post Graduate Diploma,Muslim,Male,830
PG Diploma-Post Graduate Diploma,Muslim,Female,696
PG Diploma-Post Graduate Diploma,Muslim,Total,1526
PG Diploma-Post Graduate Diploma,Other Minority Communities,Male,1012
PG Diploma-Post Graduate Diploma,Other Minority Communities,Female,995
PG Diploma-Post Graduate Diploma,Other Minority Communities,Total,2007
PG Diploma-Post Graduate Diploma,EWS,Male,557
PG Diploma-Post Graduate Diploma,EWS,Female,525
PG Diploma-Post Graduate Diploma,EWS,Total,1082
PGDBA,All Categories,Male,15
PGDBA,All Categories,Female,33
PGDBA,All Categories,Total,48
PGDBA,Scheduled Caste,Male,2
PGDBA,Scheduled Caste,Female,4
PGDBA,Scheduled Caste,Total,6
PGDBA,Scheduled Tribe,Male,0
PGDBA,Scheduled Tribe,Female,2
PGDBA,Scheduled Tribe,Total,2
PGDBA,Other Backward Classes,Male,0
PGDBA,Other Backward Classes,Female,4
PGDBA,Other Backward Classes,Total,4
PGDBA,Persons with Disability,Male,0
PGDBA,Persons with Disability,Female,0
PGDBA,Persons with Disability,Total,0
PGDBA,Muslim,Male,2
PGDBA,Muslim,Female,0
PGDBA,Muslim,Total,2
PGDBA,Other Minority Communities,Male,0
PGDBA,Other Minority Communities,Female,3
PGDBA,Other Minority Communities,Total,3
PGDBA,EWS,Male,0
PGDBA,EWS,Female,0
PGDBA,EWS,Total,0
Ph.D.-Doctor of Philosophy,All Categories,Male,17579
Ph.D.-Doctor of Philosophy,All Categories,Female,13812
Ph.D.-Doctor of Philosophy,All Categories,Total,31391
Ph.D.-Doctor of Philosophy,Scheduled Caste,Male,1601
Ph.D.-Doctor of Philosophy,Scheduled Caste,Female,968
Ph.D.-Doctor of Philosophy,Scheduled Caste,Total,2569
Ph.D.-Doctor of Philosophy,Scheduled Tribe,Male,551
Ph.D.-Doctor of Philosophy,Scheduled Tribe,Female,397
Ph.D.-Doctor of Philosophy,Scheduled Tribe,Total,948
Ph.D.-Doctor of Philosophy,Other Backward Classes,Male,3400
Ph.D.-Doctor of Philosophy,Other Backward Classes,Female,2636
Ph.D.-Doctor of Philosophy,Other Backward Classes,Total,6036
Ph.D.-Doctor of Philosophy,Persons with Disability,Male,13
Ph.D.-Doctor of Philosophy,Persons with Disability,Female,4
Ph.D.-Doctor of Philosophy,Persons with Disability,Total,17
Ph.D.-Doctor of Philosophy,Muslim,Male,535
Ph.D.-Doctor of Philosophy,Muslim,Female,378
Ph.D.-Doctor of Philosophy,Muslim,Total,913
Ph.D.-Doctor of Philosophy,Other Minority Communities,Male,440
Ph.D.-Doctor of Philosophy,Other Minority Communities,Female,438
Ph.D.-Doctor of Philosophy,Other Minority Communities,Total,878
Ph.D.-Doctor of Philosophy,EWS,Male,97
Ph.D.-Doctor of Philosophy,EWS,Female,80
Ph.D.-Doctor of Philosophy,EWS,Total,177
Pharm.D.-Doctor of Pharmacy,All Categories,Male,1762
Pharm.D.-Doctor of Pharmacy,All Categories,Female,3385
Pharm.D.-Doctor of Pharmacy,All Categories,Total,5147
Pharm.D.-Doctor of Pharmacy,Scheduled Caste,Male,148
Pharm.D.-Doctor of Pharmacy,Scheduled Caste,Female,307
Pharm.D.-Doctor of Pharmacy,Scheduled Caste,Total,455
Pharm.D.-Doctor of Pharmacy,Scheduled Tribe,Male,70
Pharm.D.-Doctor of Pharmacy,Scheduled Tribe,Female,101
Pharm.D.-Doctor of Pharmacy,Scheduled Tribe,Total,171
Pharm.D.-Doctor of Pharmacy,Other Backward Classes,Male,777
Pharm.D.-Doctor of Pharmacy,Other Backward Classes,Female,1359
Pharm.D.-Doctor of Pharmacy,Other Backward Classes,Total,2136
Pharm.D.-Doctor of Pharmacy,Persons with Disability,Male,0
Pharm.D.-Doctor of Pharmacy,Persons with Disability,Female,0
Pharm.D.-Doctor of Pharmacy,Persons with Disability,Total,0
Pharm.D.-Doctor of Pharmacy,Muslim,Male,196
Pharm.D.-Doctor of Pharmacy,Muslim,Female,361
Pharm.D.-Doctor of Pharmacy,Muslim,Total,557
Pharm.D.-Doctor of Pharmacy,Other Minority Communities,Male,57
Pharm.D.-Doctor of Pharmacy,Other Minority Communities,Female,169
Pharm.D.-Doctor of Pharmacy,Other Minority Communities,Total,226
Pharm.D.-Doctor of Pharmacy,EWS,Male,17
Pharm.D.-Doctor of Pharmacy,EWS,Female,29
Pharm.D.-Doctor of Pharmacy,EWS,Total,46
Public Services,All Categories,Male,0
Public Services,All Categories,Female,0
Public Services,All Categories,Total,0
Public Services,Scheduled Caste,Male,0
Public Services,Scheduled Caste,Female,0
Public Services,Scheduled Caste,Total,0
Public Services,Scheduled Tribe,Male,0
Public Services,Scheduled Tribe,Female,0
Public Services,Scheduled Tribe,Total,0
Public Services,Other Backward Classes,Male,0
Public Services,Other Backward Classes,Female,0
Public Services,Other Backward Classes,Total,0
Public Services,Persons with Disability,Male,0
Public Services,Persons with Disability,Female,0
Public Services,Persons with Disability,Total,0
Public Services,Muslim,Male,0
Public Services,Muslim,Female,0
Public Services,Muslim,Total,0
Public Services,Other Minority Communities,Male,0
Public Services,Other Minority Communities,Female,0
Public Services,Other Minority Communities,Total,0
Public Services,EWS,Male,0
Public Services,EWS,Female,0
Public Services,EWS,Total,0
Robotics and Automation,All Categories,Male,0
Robotics and Automation,All Categories,Female,0
Robotics and Automation,All Categories,Total,0
Robotics and Automation,Scheduled Caste,Male,0
Robotics and Automation,Scheduled Caste,Female,0
Robotics and Automation,Scheduled Caste,Total,0
Robotics and Automation,Scheduled Tribe,Male,0
Robotics and Automation,Scheduled Tribe,Female,0
Robotics and Automation,Scheduled Tribe,Total,0
Robotics and Automation,Other Backward Classes,Male,0
Robotics and Automation,Other Backward Classes,Female,0
Robotics and Automation,Other Backward Classes,Total,0
Robotics and Automation,Persons with Disability,Male,0
Robotics and Automation,Persons with Disability,Female,0
Robotics and Automation,Persons with Disability,Total,0
Robotics and Automation,Muslim,Male,0
Robotics and Automation,Muslim,Female,0
Robotics and Automation,Muslim,Total,0
Robotics and Automation,Other Minority Communities,Male,0
Robotics and Automation,Other Minority Communities,Female,0
Robotics and Automation,Other Minority Communities,Total,0
Robotics and Automation,EWS,Male,0
Robotics and Automation,EWS,Female,0
Robotics and Automation,EWS,Total,0
Samaj Karya Parangat-Samaj Karya Parangat,All Categories,Male,33
Samaj Karya Parangat-Samaj Karya Parangat,All Categories,Female,22
Samaj Karya Parangat-Samaj Karya Parangat,All Categories,Total,55
Samaj Karya Parangat-Samaj Karya Parangat,Scheduled Caste,Male,6
Samaj Karya Parangat-Samaj Karya Parangat,Scheduled Caste,Female,4
Samaj Karya Parangat-Samaj Karya Parangat,Scheduled Caste,Total,10
Samaj Karya Parangat-Samaj Karya Parangat,Scheduled Tribe,Male,7
Samaj Karya Parangat-Samaj Karya Parangat,Scheduled Tribe,Female,5
Samaj Karya Parangat-Samaj Karya Parangat,Scheduled Tribe,Total,12
Samaj Karya Parangat-Samaj Karya Parangat,Other Backward Classes,Male,16
Samaj Karya Parangat-Samaj Karya Parangat,Other Backward Classes,Female,10
Samaj Karya Parangat-Samaj Karya Parangat,Other Backward Classes,Total,26
Samaj Karya Parangat-Samaj Karya Parangat,Persons with Disability,Male,0
Samaj Karya Parangat-Samaj Karya Parangat,Persons with Disability,Female,0
Samaj Karya Parangat-Samaj Karya Parangat,Persons with Disability,Total,0
Samaj Karya Parangat-Samaj Karya Parangat,Muslim,Male,0
Samaj Karya Parangat-Samaj Karya Parangat,Muslim,Female,0
Samaj Karya Parangat-Samaj Karya Parangat,Muslim,Total,0
Samaj Karya Parangat-Samaj Karya Parangat,Other Minority Communities,Male,0
Samaj Karya Parangat-Samaj Karya Parangat,Other Minority Communities,Female,0
Samaj Karya Parangat-Samaj Karya Parangat,Other Minority Communities,Total,0
Samaj Karya Parangat-Samaj Karya Parangat,EWS,Male,0
Samaj Karya Parangat-Samaj Karya Parangat,EWS,Female,0
Samaj Karya Parangat-Samaj Karya Parangat,EWS,Total,0
Samaj Vidya Parangat-Samaj Vidya Parangat,All Categories,Male,18
Samaj Vidya Parangat-Samaj Vidya Parangat,All Categories,Female,13
Samaj Vidya Parangat-Samaj Vidya Parangat,All Categories,Total,31
Samaj Vidya Parangat-Samaj Vidya Parangat,Scheduled Caste,Male,2
Samaj Vidya Parangat-Samaj Vidya Parangat,Scheduled Caste,Female,3
Samaj Vidya Parangat-Samaj Vidya Parangat,Scheduled Caste,Total,5
Samaj Vidya Parangat-Samaj Vidya Parangat,Scheduled Tribe,Male,1
Samaj Vidya Parangat-Samaj Vidya Parangat,Scheduled Tribe,Female,2
Samaj Vidya Parangat-Samaj Vidya Parangat,Scheduled Tribe,Total,3
Samaj Vidya Parangat-Samaj Vidya Parangat,Other Backward Classes,Male,15
Samaj Vidya Parangat-Samaj Vidya Parangat,Other Backward Classes,Female,8
Samaj Vidya Parangat-Samaj Vidya Parangat,Other Backward Classes,Total,23
Samaj Vidya Parangat-Samaj Vidya Parangat,Persons with Disability,Male,0
Samaj Vidya Parangat-Samaj Vidya Parangat,Persons with Disability,Female,1
Samaj Vidya Parangat-Samaj Vidya Parangat,Persons with Disability,Total,1
Samaj Vidya Parangat-Samaj Vidya Parangat,Muslim,Male,0
Samaj Vidya Parangat-Samaj Vidya Parangat,Muslim,Female,2
Samaj Vidya Parangat-Samaj Vidya Parangat,Muslim,Total,2
Samaj Vidya Parangat-Samaj Vidya Parangat,Other Minority Communities,Male,0
Samaj Vidya Parangat-Samaj Vidya Parangat,Other Minority Communities,Female,0
Samaj Vidya Parangat-Samaj Vidya Parangat,Other Minority Communities,Total,0
Samaj Vidya Parangat-Samaj Vidya Parangat,EWS,Male,0
Samaj Vidya Parangat-Samaj Vidya Parangat,EWS,Female,0
Samaj Vidya Parangat-Samaj Vidya Parangat,EWS,Total,0
Samaj Vidya Visharad-Samaj Vidya Visharad,All Categories,Male,109
Samaj Vidya Visharad-Samaj Vidya Visharad,All Categories,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,All Categories,Total,109
Samaj Vidya Visharad-Samaj Vidya Visharad,Scheduled Caste,Male,13
Samaj Vidya Visharad-Samaj Vidya Visharad,Scheduled Caste,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Scheduled Caste,Total,13
Samaj Vidya Visharad-Samaj Vidya Visharad,Scheduled Tribe,Male,9
Samaj Vidya Visharad-Samaj Vidya Visharad,Scheduled Tribe,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Scheduled Tribe,Total,9
Samaj Vidya Visharad-Samaj Vidya Visharad,Other Backward Classes,Male,74
Samaj Vidya Visharad-Samaj Vidya Visharad,Other Backward Classes,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Other Backward Classes,Total,74
Samaj Vidya Visharad-Samaj Vidya Visharad,Persons with Disability,Male,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Persons with Disability,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Persons with Disability,Total,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Muslim,Male,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Muslim,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Muslim,Total,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Other Minority Communities,Male,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Other Minority Communities,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,Other Minority Communities,Total,0
Samaj Vidya Visharad-Samaj Vidya Visharad,EWS,Male,0
Samaj Vidya Visharad-Samaj Vidya Visharad,EWS,Female,0
Samaj Vidya Visharad-Samaj Vidya Visharad,EWS,Total,0
Shastri-Shastri,All Categories,Male,10063
Shastri-Shastri,All Categories,Female,7524
Shastri-Shastri,All Categories,Total,17587
Shastri-Shastri,Scheduled Caste,Male,512
Shastri-Shastri,Scheduled Caste,Female,648
Shastri-Shastri,Scheduled Caste,Total,1160
Shastri-Shastri,Scheduled Tribe,Male,318
Shastri-Shastri,Scheduled Tribe,Female,408
Shastri-Shastri,Scheduled Tribe,Total,726
Shastri-Shastri,Other Backward Classes,Male,1389
Shastri-Shastri,Other Backward Classes,Female,1509
Shastri-Shastri,Other Backward Classes,Total,2898
Shastri-Shastri,Persons with Disability,Male,1
Shastri-Shastri,Persons with Disability,Female,1
Shastri-Shastri,Persons with Disability,Total,2
Shastri-Shastri,Muslim,Male,7
Shastri-Shastri,Muslim,Female,9
Shastri-Shastri,Muslim,Total,16
Shastri-Shastri,Other Minority Communities,Male,86
Shastri-Shastri,Other Minority Communities,Female,39
Shastri-Shastri,Other Minority Communities,Total,125
Shastri-Shastri,EWS,Male,33
Shastri-Shastri,EWS,Female,20
Shastri-Shastri,EWS,Total,53
Shiksha Acharya-Shiksha Acharya,All Categories,Male,67
Shiksha Acharya-Shiksha Acharya,All Categories,Female,86
Shiksha Acharya-Shiksha Acharya,All Categories,Total,153
Shiksha Acharya-Shiksha Acharya,Scheduled Caste,Male,6
Shiksha Acharya-Shiksha Acharya,Scheduled Caste,Female,11
Shiksha Acharya-Shiksha Acharya,Scheduled Caste,Total,17
Shiksha Acharya-Shiksha Acharya,Scheduled Tribe,Male,1
Shiksha Acharya-Shiksha Acharya,Scheduled Tribe,Female,6
Shiksha Acharya-Shiksha Acharya,Scheduled Tribe,Total,7
Shiksha Acharya-Shiksha Acharya,Other Backward Classes,Male,29
Shiksha Acharya-Shiksha Acharya,Other Backward Classes,Female,46
Shiksha Acharya-Shiksha Acharya,Other Backward Classes,Total,75
Shiksha Acharya-Shiksha Acharya,Persons with Disability,Male,0
